,spx,usmv,sphb,total_cumret,,,,,,,,,,
2014-06-06,0.603962447,0.545026431,0.394894421,0.609662934,,1.603962447,1.545026431,1.394894421,1.609662934,,1.004627759,1.001882491,1.011714201,1.001882491
2014-06-09,0.6054682,0.544612453,0.395744289,0.609231637,,1.6054682,1.544612453,1.395744289,1.609231637,,1.000938771,0.999732058,1.000609271,0.999732058
2014-06-10,0.605073281,0.540879389,0.396169223,0.6053424,,1.605073281,1.540879389,1.396169223,1.6053424,,0.999754016,0.997583171,1.00030445,0.997583171
2014-06-11,0.599396071,0.533828183,0.393194227,0.597996206,,1.599396071,1.533828183,1.393194227,1.597996206,,0.996462959,0.995423908,0.997869172,0.995423908
2014-06-12,0.588058123,0.528020514,0.380868852,0.591945572,,1.588058123,1.528020514,1.380868852,1.591945572,,0.992911106,0.996213612,0.991153154,0.996213612
2014-06-13,0.593035989,0.531754521,0.38469399,0.595835791,,1.593035989,1.531754521,1.38469399,1.595835791,,1.003134562,1.002443689,1.002770095,1.002443689
2014-06-16,0.594368891,0.532583514,0.387669078,0.596699466,,1.594368891,1.532583514,1.387669078,1.596699466,,1.000836705,1.000541205,1.002148552,1.000541205
2014-06-17,0.597832767,0.534242916,0.399994178,0.598428289,,1.597832767,1.534242916,1.399994178,1.598428289,,1.002172569,1.001082748,1.008881873,1.001082748
2014-06-18,0.610166249,0.545026431,0.4101947,0.609662934,,1.610166249,1.545026431,1.4101947,1.609662934,,1.007718881,1.007028558,1.007286117,1.007028558
2014-06-19,0.612223201,0.551248549,0.405519602,0.616145356,,1.612223201,1.551248549,1.405519602,1.616145356,,1.001277479,1.004027192,0.996684785,1.004027192
2014-06-20,0.615012442,0.553737321,0.409097854,0.618738247,,1.615012442,1.553737321,1.409097854,1.618738247,,1.001730058,1.001604367,1.002545857,1.001604367
2014-06-23,0.614798511,0.551248549,0.407819573,0.616145356,,1.614798511,1.551248549,1.407819573,1.616145356,,0.999867536,0.998398203,0.999092838,0.998398203
2014-06-24,0.604406781,0.545441069,0.403986379,0.610094919,,1.604406781,1.545441069,1.403986379,1.610094919,,0.993564689,0.996256254,0.997277212,0.996256254
2014-06-25,0.612264381,0.550819483,0.412505473,0.61569834,,1.612264381,1.550819483,1.412505473,1.61569834,,1.004897511,1.003480181,1.00606779,1.003480181
2014-06-26,0.610363708,0.549151972,0.412505473,0.613961068,,1.610363708,1.549151972,1.412505473,1.613961068,,0.998821116,0.998924755,1,0.998924755
2014-06-27,0.613440902,0.551653852,0.415061302,0.616567615,,1.613440902,1.551653852,1.415061302,1.616567615,,1.001910869,1.001614999,1.001809429,1.001614999
2014-06-30,0.612840287,0.551653852,0.417190915,0.616567615,,1.612840287,1.551653852,1.417190915,1.616567615,,0.999627743,1,1.001504962,1
2014-07-01,0.623610465,0.559990936,0.436359632,0.625253482,,1.623610465,1.559990936,1.436359632,1.625253482,,1.00667777,1.005373031,1.013525853,1.005373031
2014-07-02,0.62468012,0.557906995,0.43465596,0.623082359,,1.62468012,1.557906995,1.43465596,1.623082359,,1.000658813,0.998664133,0.998813896,0.998664133
2014-07-03,0.633582568,0.562909151,0.447009071,0.628293782,,1.633582568,1.562909151,1.447009071,1.628293782,,1.005479508,1.003210818,1.008610505,1.003210818
2014-07-07,0.627173171,0.559990936,0.429969785,0.625253482,,1.627173171,1.559990936,1.429969785,1.625253482,,0.996076478,0.998132831,0.988224478,0.998132831
2014-07-08,0.61570355,0.556656479,0.413357446,0.621779528,,1.61570355,1.556656479,1.413357446,1.621779528,,0.992951198,0.997862515,0.988382735,0.997862515
2014-07-09,0.62320731,0.562075914,0.422728697,0.627425686,,1.62320731,1.562075914,1.422728697,1.627425686,,1.004644268,1.003481458,1.006630489,1.003481458
2014-07-10,0.616501724,0.559573374,0.412931506,0.624818452,,1.616501724,1.559573374,1.412931506,1.624818452,,0.995868928,0.99839794,0.993113802,0.99839794
2014-07-11,0.618879473,0.559573374,0.417616856,0.624818452,,1.618879473,1.559573374,1.417616856,1.624818452,,1.001470923,1,1.003316049,1
2014-07-14,0.626720601,0.564576096,0.42954421,0.630030464,,1.626720601,1.564576096,1.42954421,1.630030464,,1.004843553,1.00320775,1.008413666,1.00320775
2014-07-15,0.623577622,0.562492344,0.421024933,0.627859538,,1.623577622,1.562492344,1.421024933,1.627859538,,0.998067904,0.998668168,0.994040564,0.998668168
2014-07-16,0.630398409,0.567494689,0.421876632,0.633071156,,1.630398409,1.567494689,1.421876632,1.633071156,,1.004201085,1.003201516,1.000599355,1.003201516
2014-07-17,0.611104231,0.552070282,0.396318526,0.617001466,,1.611104231,1.552070282,1.396318526,1.617001466,,0.988165974,0.990159834,0.982025089,0.990159834
2014-07-18,0.627642112,0.566661546,0.415487243,0.632203159,,1.627642112,1.566661546,1.415487243,1.632203159,,1.010264936,1.009401162,1.01372804,1.009401162
2014-07-21,0.623865575,0.561658447,0.412079624,0.626990754,,1.623865575,1.561658447,1.412079624,1.626990754,,0.99767975,0.996806522,0.997592617,0.996806522
2014-07-22,0.632011128,0.564993658,0.423154546,0.630465494,,1.632011128,1.564993658,1.423154546,1.630465494,,1.00501615,1.002135685,1.007842988,1.002135685
2014-07-23,0.634874391,0.566661546,0.429969785,0.632203159,,1.634874391,1.566661546,1.429969785,1.632203159,,1.001754438,1.001065748,1.004788825,1.001065748
2014-07-24,0.635672464,0.567077787,0.427839989,0.632636814,,1.635672464,1.567077787,1.427839989,1.632636814,,1.000488156,1.000265687,0.9985106,1.000265687
2014-07-25,0.627740842,0.560407837,0.418894862,0.625687825,,1.627740842,1.560407837,1.418894862,1.625687825,,0.995150849,0.995743702,0.993735204,0.995743702
2014-07-28,0.628209884,0.563743237,0.412079624,0.629162762,,1.628209884,1.563743237,1.412079624,1.629162762,,1.000288155,1.002137518,0.995196798,1.002137518
2014-07-29,0.620837696,0.55915751,0.40867173,0.62438519,,1.620837696,1.55915751,1.40867173,1.62438519,,0.995472213,0.997067468,0.997586613,0.997067468
2014-07-30,0.620936426,0.556239012,0.40867173,0.621344596,,1.620936426,1.556239012,1.40867173,1.621344596,,1.000060913,0.998128157,1,0.998128157
2014-07-31,0.588518929,0.529558646,0.376724235,0.593548051,,1.588518929,1.529558646,1.376724235,1.593548051,,0.98000076,0.982855868,0.977320838,0.982855868
2014-08-01,0.583977161,0.529558646,0.371612943,0.593548051,,1.583977161,1.529558646,1.371612943,1.593548051,,0.997140879,1,0.996287353,1
2014-08-04,0.595364424,0.535811412,0.384391355,0.600062403,,1.595364424,1.535811412,1.384391355,1.600062403,,1.007189032,1.004087954,1.00931634,1.004087954
2014-08-05,0.579912569,0.520803906,0.373742648,0.584427055,,1.579912569,1.520803906,1.373742648,1.584427055,,0.99031453,0.990228289,0.992308022,0.990228289
2014-08-06,0.579937277,0.524556112,0.375872261,0.588336236,,1.579937277,1.524556112,1.375872261,1.588336236,,1.000015639,1.002467252,1.001550227,1.002467252
2014-08-07,0.571158166,0.51871921,0.364370757,0.582255146,,1.571158166,1.51871921,1.364370757,1.582255146,,0.99444338,0.996171409,0.991640572,0.996171409
2014-08-08,0.589275823,0.536645403,0.382687774,0.600931284,,1.589275823,1.536645403,1.382687774,1.600931284,,1.011531402,1.011803494,1.013425249,1.011803494
2014-08-11,0.593661311,0.543732726,0.390781111,0.608315107,,1.593661311,1.543732726,1.390781111,1.608315107,,1.002759425,1.004612205,1.005853336,1.004612205
2014-08-12,0.591053058,0.542898169,0.384817479,0.607445636,,1.591053058,1.542898169,1.384817479,1.607445636,,0.998363358,0.99945939,0.995712027,0.99945939
2014-08-13,0.601724506,0.551236102,0.398448689,0.616132388,,1.601724506,1.551236102,1.398448689,1.616132388,,1.00670716,1.005404072,1.009843326,1.005404072
2014-08-14,0.608685303,0.560407837,0.407819573,0.625687825,,1.608685303,1.560407837,1.407819573,1.625687825,,1.004345814,1.005912534,1.006700914,1.005912534
2014-08-15,0.608586573,0.559573374,0.405689868,0.624818452,,1.608586573,1.559573374,1.405689868,1.624818452,,0.999938627,0.999465228,0.998487232,0.999465228
2014-08-18,0.622310506,0.569996568,0.423154546,0.635677703,,1.622310506,1.569996568,1.423154546,1.635677703,,1.008531672,1.006683362,1.012424275,1.006683362
2014-08-19,0.630423117,0.578750931,0.430821942,0.644798306,,1.630423117,1.578750931,1.430821942,1.644798306,,1.005000652,1.005576039,1.005387605,1.005576039
2014-08-20,0.634463,0.580418819,0.437637272,0.646535971,,1.634463,1.580418819,1.437637272,1.646535971,,1.002477813,1.001056461,1.004763227,1.001056461
2014-08-21,0.639284486,0.585421258,0.43848952,0.651747688,,1.639284486,1.585421258,1.43848952,1.651747688,,1.00294989,1.003165262,1.000592812,1.003165262
2014-08-22,0.636018069,0.580001541,0.44232308,0.646101235,,1.636018069,1.580001541,1.44232308,1.646101235,,0.998007413,0.996581528,1.00266499,0.996581528
2014-08-25,0.643850961,0.585837688,0.452120363,0.652181539,,1.643850961,1.585837688,1.452120363,1.652181539,,1.004787779,1.003693761,1.00679271,1.003693761
2014-08-26,0.645578782,0.585004451,0.45637959,0.651313444,,1.645578782,1.585004451,1.45637959,1.651313444,,1.001051081,0.999474576,1.002933109,0.999474576
2014-08-27,0.64566104,0.585004451,0.452546029,0.651313444,,1.64566104,1.585004451,1.452546029,1.651313444,,1.000049987,1,0.997367747,1
2014-08-28,0.642880035,0.58667168,0.447009071,0.653050421,,1.642880035,1.58667168,1.447009071,1.653050421,,0.998310099,1.001051876,0.996188102,1.001051876
2014-08-29,0.648335078,0.590423509,0.452546029,0.656959209,,1.648335078,1.590423509,1.452546029,1.656959209,,1.003320415,1.002364591,1.003826485,1.002364591
2014-09-02,0.647438275,0.588756092,0.457657962,0.655222035,,1.647438275,1.588756092,1.457657962,1.655222035,,0.999455934,0.998951589,1.003519291,0.998951589
2014-09-03,0.646154688,0.591257877,0.45382431,0.657828483,,1.646154688,1.591257877,1.45382431,1.657828483,,0.999220859,1.001574682,0.997369992,1.001574682
2014-09-04,0.643628794,0.590006513,0.449990658,0.656524768,,1.643628794,1.590006513,1.449990658,1.656524768,,0.998465579,0.999213601,0.997363057,0.999213601
2014-09-05,0.651905921,0.59917872,0.454249702,0.666080696,,1.651905921,1.59917872,1.454249702,1.666080696,,1.005035885,1.00576866,1.00293729,1.00576866
2014-09-08,0.646829425,0.595426702,0.4546761,0.662171712,,1.646829425,1.595426702,1.4546761,1.662171712,,0.996926886,0.997653784,1.000293209,0.997653784
2014-09-09,0.636050912,0.586255061,0.439341493,0.652616373,,1.636050912,1.586255061,1.439341493,1.652616373,,0.993454991,0.994251293,0.989458404,0.994251293
2014-09-10,0.642016075,0.58667168,0.448712652,0.653050421,,1.642016075,1.58667168,1.448712652,1.653050421,,1.003646074,1.000262643,1.006510727,1.000262643
2014-09-11,0.643464178,0.588756092,0.449990658,0.655222035,,1.643464178,1.588756092,1.449990658,1.655222035,,1.000881905,1.001313701,1.000882167,1.001313701
2014-09-12,0.633664927,0.57541638,0.444879367,0.641324254,,1.633664927,1.57541638,1.444879367,1.641324254,,0.994037442,0.991603675,0.996474949,0.991603675
2014-09-15,0.632504777,0.577917034,0.432525797,0.643929523,,1.632504777,1.577917034,1.432525797,1.643929523,,0.999289849,1.001587297,0.991450103,1.001587297
2014-09-16,0.644723057,0.588756092,0.445305033,0.655222035,,1.644723057,1.588756092,1.445305033,1.655222035,,1.007484376,1.006869219,1.008920772,1.006869219
2014-09-17,0.646854032,0.588756092,0.447009071,0.655222035,,1.646854032,1.588756092,1.447009071,1.655222035,,1.001295644,1,1.001179017,1
2014-09-18,0.654909092,0.593342479,0.45808372,0.660000294,,1.654909092,1.593342479,1.45808372,1.660000294,,1.00489118,1.002886778,1.007653475,1.002886778
2014-09-19,0.654119254,0.594592334,0.44908852,0.661302437,,1.654119254,1.594592334,1.44908852,1.661302437,,0.99952273,1.000784424,0.993830807,1.000784424
2014-09-22,0.640864262,0.585837688,0.427771882,0.652181539,,1.640864262,1.585837688,1.427771882,1.652181539,,0.991986677,0.994509791,0.985289623,0.994509791
2014-09-23,0.631385807,0.577500133,0.419671772,0.64349518,,1.631385807,1.577500133,1.419671772,1.64349518,,0.994223498,0.994742491,0.994326748,0.994742491
2014-09-24,0.644163622,0.589267765,0.436725064,0.655755114,,1.644163622,1.589267765,1.436725064,1.655755114,,1.007832491,1.007459671,1.012012137,1.007459671
2014-09-25,0.617579515,0.571678602,0.41114508,0.637430104,,1.617579515,1.571678602,1.41114508,1.637430104,,0.983831228,0.988932536,0.98219563,0.988932536
2014-09-26,0.631451593,0.58005416,0.424787732,0.646156056,,1.631451593,1.58005416,1.424787732,1.646156056,,1.008575825,1.005329053,1.009667788,1.005329053
2014-09-29,0.627296608,0.580473985,0.420098079,0.646593444,,1.627296608,1.580473985,1.420098079,1.646593444,,0.997453198,1.000265703,0.996708525,1.000265703
2014-09-30,0.622763076,0.577960601,0.414129413,0.643974912,,1.622763076,1.577960601,1.414129413,1.643974912,,0.997214071,0.998409728,0.995797004,0.998409728
2014-10-01,0.601263801,0.565815956,0.383860234,0.631322193,,1.601263801,1.565815956,1.383860234,1.631322193,,0.986751439,0.992303582,0.978595184,0.992303582
2014-10-02,0.601272037,0.56791027,0.387270691,0.633504124,,1.601272037,1.56791027,1.387270691,1.633504124,,1.000005143,1.001337522,1.002464452,1.001337522
2014-10-03,0.619151055,0.58508008,0.408587237,0.651392236,,1.619151055,1.58508008,1.408587237,1.651392236,,1.01116551,1.010950761,1.015365816,1.010950761
2014-10-06,0.616616825,0.584242317,0.401765957,0.650519425,,1.616616825,1.584242317,1.401765957,1.650519425,,0.99843484,0.999471469,0.99515736,0.999471469
2014-10-07,0.592163793,0.566653248,0.371070379,0.632194514,,1.592163793,1.566653248,1.371070379,1.632194514,,0.984873947,0.988897488,0.978102209,0.988897488
2014-10-08,0.6199656,0.593036569,0.395797382,0.659681586,,1.6199656,1.593036569,1.395797382,1.659681586,,1.01746165,1.016840562,1.018034817,1.016840562
2014-10-09,0.586494819,0.567072601,0.35870674,0.63263141,,1.586494819,1.567072601,1.35870674,1.63263141,,0.979338585,0.983701587,0.973426915,0.983701587
2014-10-10,0.568327847,0.55995397,0.3233216,0.62521497,,1.568327847,1.55995397,1.3233216,1.62521497,,0.988548988,0.99545737,0.97395675,0.99545737
2014-10-13,0.542500734,0.543621074,0.291773407,0.608198785,,1.542500734,1.543621074,1.291773407,1.608198785,,0.98353207,0.989529886,0.976159845,0.989529886
2014-10-14,0.544936135,0.550740648,0.300299916,0.615616207,,1.544936135,1.550740648,1.300299916,1.615616207,,1.001578865,1.004612255,1.006600623,1.004612255
2014-10-15,0.532421665,0.538177405,0.298594688,0.602527378,,1.532421665,1.538177405,1.298594688,1.602527378,,0.991899685,0.991898553,0.998688588,0.991898553
2014-10-16,0.532643832,0.534826728,0.305842184,0.599036525,,1.532643832,1.534826728,1.305842184,1.599036525,,1.000144978,0.997821658,1.00558103,0.997821658
2014-10-17,0.55239058,0.551159436,0.32843756,0.616052515,,1.55239058,1.551159436,1.32843756,1.616052515,,1.012884107,1.010641401,1.017303298,1.010641401
2014-10-20,0.566583555,0.56456016,0.342932643,0.630013861,,1.566583555,1.56456016,1.342932643,1.630013861,,1.009142657,1.008639166,1.010911377,1.008639166
2014-10-21,0.597248625,0.588011497,0.381302025,0.65444629,,1.597248625,1.588011497,1.381302025,1.65444629,,1.019574487,1.014989093,1.028571337,1.014989093
2014-10-22,0.58558978,0.584661387,0.362970086,0.650956027,,1.58558978,1.584661387,1.362970086,1.650956027,,0.99270067,0.997890374,0.986728508,0.997890374
2014-10-23,0.605097889,0.595550047,0.385991678,0.662300217,,1.605097889,1.595550047,1.385991678,1.662300217,,1.012303377,1.006871285,1.016890754,1.006871285
2014-10-24,0.616419365,0.608531984,0.398355134,0.675825255,,1.616419365,1.608531984,1.398355134,1.675825255,,1.007053449,1.008136339,1.008920296,1.008136339
2014-10-27,0.613992201,0.611044708,0.396650088,0.6784431,,1.613992201,1.611044708,1.396650088,1.6784431,,0.998498432,1.001562123,0.998780678,1.001562123
2014-10-28,0.633261772,0.621513921,0.421803124,0.689350294,,1.633261772,1.621513921,1.421803124,1.689350294,,1.011939073,1.0064984,1.018009548,1.0064984
2014-10-29,0.630999124,0.617745117,0.416261315,0.685423822,,1.630999124,1.617745117,1.416261315,1.685423822,,0.998614645,0.99767575,0.996102267,0.99767575
2014-10-30,0.641160451,0.634496234,0.426919268,0.702875726,,1.641160451,1.634496234,1.426919268,1.702875726,,1.006230124,1.010354608,1.007525414,1.010354608
2014-10-31,0.66041355,0.644965258,0.449941134,0.713782724,,1.66041355,1.644965258,1.449941134,1.713782724,,1.011731394,1.006405046,1.016133966,1.006405046
2014-11-03,0.660216091,0.647059478,0.449514736,0.715964555,,1.660216091,1.647059478,1.449514736,1.715964555,,0.999881078,1.001273109,0.99970592,1.001273109
2014-11-04,0.655517942,0.649991084,0.442693456,0.719018806,,1.655517942,1.649991084,1.442693456,1.719018806,,0.997170158,1.001779903,0.995294094,1.001779903
2014-11-05,0.664955218,0.658366265,0.445677514,0.727744364,,1.664955218,1.658366265,1.445677514,1.727744364,,1.005700497,1.005075895,1.002068394,1.005075895
2014-11-06,0.671241278,0.660460862,0.454204023,0.729926589,,1.671241278,1.660460862,1.454204023,1.729926589,,1.003775513,1.001263048,1.005897933,1.001263048
2014-11-07,0.671825521,0.661297683,0.45249916,0.730798418,,1.671825521,1.661297683,1.45249916,1.730798418,,1.000349586,1.000503969,0.998827632,1.000503969
2014-11-10,0.677041925,0.668835855,0.461878009,0.738651952,,1.677041925,1.668835855,1.461878009,1.738651952,,1.003120185,1.004537521,1.006457042,1.004537521
2014-11-11,0.67821031,0.667998469,0.462731264,0.737779533,,1.67821031,1.667998469,1.462731264,1.737779533,,1.000696694,0.999498221,1.00058367,0.999498221
2014-11-12,0.677033689,0.667579587,0.462304682,0.737343128,,1.677033689,1.667579587,1.462304682,1.737343128,,0.999298883,0.999748872,0.999708366,0.999748872
2014-11-13,0.677922257,0.6700925,0.461451519,0.739961169,,1.677922257,1.6700925,1.461451519,1.739961169,,1.000529845,1.001506922,0.999416562,1.001506922
2014-11-14,0.678325411,0.667160706,0.461878009,0.736906722,,1.678325411,1.667160706,1.461878009,1.736906722,,1.00024027,0.998244532,1.000291826,0.998244532
2014-11-17,0.679559583,0.671767649,0.453777899,0.741706398,,1.679559583,1.671767649,1.453777899,1.741706398,,1.000735359,1.002763347,0.994459107,1.002763347
2014-11-18,0.688182414,0.679724515,0.469125962,0.749996141,,1.688182414,1.679724515,1.469125962,1.749996141,,1.005133983,1.004759552,1.010557365,1.004759552
2014-11-19,0.685648184,0.678886752,0.461878009,0.74912333,,1.685648184,1.678886752,1.461878009,1.74912333,,0.998498841,0.99950125,0.995066486,0.99950125
2014-11-20,0.688964016,0.679305822,0.465288649,0.749559932,,1.688964016,1.679305822,1.465288649,1.749559932,,1.001967096,1.000249612,1.002333054,1.000249612
2014-11-21,0.697808913,0.683493318,0.475094262,0.753922613,,1.697808913,1.683493318,1.475094262,1.753922613,,1.005236877,1.002493588,1.006691933,1.002493588
